-101.3,195.63,Acetone,Furfural,
-180.58,304.02,Acetone,Benzene,
-33.08,261.51,Acetone,nHexane,
530.99,-100.71,Acetone,Water,
-82.48,110.6,Acetone,VinylAcetat,
-82.85,123.57,TwoButanone,Toluene,
-75.13,242.53,TwoButanone,nHeptane,
509.67,-11.75,TwoButanone,Water,
-29.64,1127.95,Methanol,CarbonTetra,
660.19,-292.39,Methanol,Ethanol,
-24.85,31.22,Methanol,iPropanol,
-164.22,803.49,Methanol,TwoButanone,
-107.54,579.61,Methanol,EthylAcetat,
-374.88,676.42,Methanol,DiethylAmin,
-86.89,1284.21,Methanol,Benzene,
6.02,1364.12,Methanol,Cyclohexane,
-105.94,688.03,Methanol,Methylisobut,
-2.66,1636.05,Methanol,nHexane,
-7.18,1463.9,Methanol,Two.ThreeDimethyl,
-186.66,664.29,Methanol,Triethylamin,
-43.91,951.82,Methanol,Toluene,
2.49,1419.32,Methanol,nHeptane,
-51.8,96.32,Methanol,Water,
-48.39,782.28,Methanol,Anisole,
68.72,430.51,Ethanol,Acetonitrile,
-105.66,929.71,Ethanol,One.TwoDichloro,
-210.53,244.67,Ethanol,AceticAcid,
210.95,-67.7,Ethanol,nPropanol,
-2.62,9.24,Ethanol,TertButanol,
-128.88,997.41,Ethanol,Benzene,
-113.7,1269.49,Ethanol,Cyclohexane,
-118.27,1383.93,Ethanol,Methylcyclop,
-108.93,1441.57,Ethanol,nHexane,
-132.12,1083.75,Ethanol,Toluene,
-117.57,1340.56,Ethanol,MethylCyclo,
-117.6,1224.27,Ethanol,nHeptane,
-109.08,1385.91,Ethanol,nOctane,
-120.42,1449.61,Ethanol,TwoTwoFourTrimethyl,
-127.48,1254.65,Ethanol,nDecane,
57.8,77.05,Ethanol,Water,
-166.93,1336.03,nPropanol,CarbonTetra,
299.33,445.77,nPropanol,AceticAcid,
-155.1,928.5,nPropanol,Benzene,
-144.11,1326.05,nPropanol,nHexane,
-195.4,818.34,nPropanol,Toluene,
-160.43,1306.22,nPropanol,nHeptane,
78.37,583.03,nPropanol,Water,
-190.57,522.07,iPropanol,EthylAcetat,
-145.52,854.75,iPropanol,Benzene,
-162.54,1295.6,iPropanol,nHeptane,
217.23,11.59,iPropanol,Water,
-198.06,994,iPropanol,TwoTwoFourTrimethyl,
-188.77,1248.17,nButanol,CarbonTetra,
-296.3,546.68,nButanol,AceticAcid,
-159.24,1370.74,nButanol,nHexane,
-251.11,1291.98,nButanol,nHeptane,
-236.21,1098.91,nButanol,nOctane,
-162.39,861.06,iButanol,Benzene,
784.99,-168.83,SecButanol,Benzene,
744.89,-165.4,TertButanol,Benzene,
204.54,54.77,TertButanol,Water,
-144.58,241.64,FormicAcid,AceticAcid,
-67.91,298.09,AceticAcid,Toluene,
-8.49,342.57,AceticAcid,nHeptane,
-78.49,136.46,PropionicAcid,Methylisobut,
-183.2,556.12,PropionicAcid,nOctane,
-187.87,121.17,MethylAcetate,Chloroform,
516.12,-95.31,MethylAcetate,Methanol,
506.85,-120.6,MethylAcetate,Ethanol,
203.46,-143.88,MethylAcetate,Benzene,
-214.39,63.04,EthylAcetate,AceticAcid,
571.73,-167.61,EthylAcetate,Ethanol,
539.64,-190.31,EthylAcetate,nPropanol,
-19.15,48.52,EthylAcetate,Furfural,
233.81,-181.49,EthylAcetate,Benzene,
309.41,-214.26,EthylAcetate,Toluene,
137.11,-105.5,EthylAcetate,EthylBenzen,
1000.87,-174.08,EthylAcetate,Water,
330.03,-124.12,VinylAcetate,AceticAcid,
1557.23,131.36,VinylAcetate,Water,
733.67,-179.02,DiEthylEther,Ethanol,
363.78,-197.65,Dioxane,Benzene,
458.86,-40.18,CarbonTetrachloride,Acetonitrile,
1192.49,-135.27,CarbonTetrachloride,Ethanol,
476.85,-100.42,CarbonTetrachloride,Furfural,
-37.52,43.39,CarbonTetrachloride,Benzene,
98.18,-84.82,CarbonTetrachloride,Cyclohexane,
161.96,-129.21,CarbonTetrachloride,Methylcyclop,
-168.53,203.67,CarbonTetrachloride,Toluene,
88.3,-59.13,CarbonTetrachloride,nHeptane,
1,1,Dichloromethane,Dichloroetan,
-14.74,38.19,Chloroform,CarbonTetra,
461.38,90.36,Chloroform,FormicAcid,
926.31,-143.5,Chloroform,Methanol,
346.43,-98.44,Chloroform,AceticAcid,
888.68,-203.03,Chloroform,Ethanol,
24.16,-119.49,Chloroform,EthylAcetate,
4.98,-50.53,Chloroform,Benzene,
0.59,398.4,NitroMethane,CarbonTetra,
73.79,82.2,NitroMethane,Benzene,
73.06,295.06,NitroEthane,CarbonTetra,
574.22,-94.39,NitroEthane,nPropanol,
16.61,46.05,NitroEthane,Benzene,
-95.68,267.13,OneNitropropane,CarbonTetra,
535.16,-246.81,OneNitropropane,Benzene,
-134.32,307.25,TwoNitropropane,CarbonTetra,
794.91,-344.15,TwoNitropropane,Benzene,
-32.95,252.2,TwoNitropropane,nHexane,
60.28,89.57,Acetonitrile,Benzene,
23.71,545.79,Acetonitrile,nHeptane,
183.65,-142.35,Acrylonitrile,Acetonitrile,
54.36,228.71,Aniline,Methylcyclop,
49.12,242.1,Furfural,Onebutene,
88.87,257.71,Furfural,nButane,
97.14,268,Furfural,iButane,
71,12,Furfural,Benzene,
41.17,354.83,Furfural,Cyclohexane,
-508.85,1019.29,Water,FormicAcid,
122.02,122.07,Water,Acetonitrile,
-299.9,530.94,Water,AceticAcid,
138.44,920.08,Water,NitroEthane,
-188.72,540.1,Water,PropionicAcid,
-328.7,927.26,Water,Dioxane,
590.17,777.95,Water,Onebutene,
646.79,1173.23,Water,iButane,
1097.59,38.69,Water,nButanol,
-263.37,193.29,Water,Furfural,
305.71,1371.36,Water,Toluene,
155.78,471.21,Water,Acrylonitril,
356.45,-18.31,Water,CisbuteneTwo,
356.45,-18.31,Water,Transbutene,
346.74,657.5,Water,Isobutene,
496.1,270.6,Water,Butadiene,
1166.49,138.15,CarbonDisulfide,Methanol,
157.31,103.91,CarbonDisulfide,Acetone,
